epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
72,0.085301,0.080712,0.007774,0.7265,0.7458,0.5518,0.8612,0.9242
73,0.082721,0.077802,0.008857,0.7436,0.7966,0.5518,0.8612,0.9091
74,0.079994,0.075072,0.008558,0.7863,0.8051,0.5518,0.8612,0.8939
75,0.082513,0.077534,0.009244,0.8034,0.7966,0.5518,0.8612,0.8788
76,0.081963,0.076977,0.009370,0.7692,0.7797,0.5518,0.8612,0.8636
77,0.083662,0.078384,0.009797,0.7949,0.8305,0.5518,0.8612,0.8485
78,0.078084,0.073218,0.008909,0.7436,0.8305,0.5518,0.8612,0.8333
79,0.082391,0.077384,0.009452,0.8034,0.7966,0.5518,0.8612,0.8182
80,0.076539,0.071191,0.010388,0.7778,0.8305,0.5518,0.8612,0.8030
81,0.076686,0.071437,0.009661,0.8034,0.7966,0.5518,0.8612,0.7879
82,0.076829,0.071618,0.009604,0.7692,0.8390,0.5518,0.8612,0.7727
83,0.079015,0.073209,0.011628,0.7692,0.8051,0.5518,0.8612,0.7576
84,0.078093,0.072632,0.010493,0.7521,0.7881,0.5518,0.8612,0.7424
85,0.076680,0.071100,0.010988,0.7521,0.8390,0.5518,0.8612,0.7273
86,0.077023,0.071903,0.009617,0.7949,0.7797,0.5518,0.8612,0.7121
87,0.074456,0.068696,0.011632,0.7692,0.8305,0.5518,0.8612,0.6970
88,0.076643,0.070827,0.011786,0.7607,0.8051,0.5518,0.8612,0.6818
89,0.074139,0.068222,0.012162,0.7778,0.8220,0.5518,0.8612,0.6667
90,0.073864,0.068020,0.011287,0.7863,0.7881,0.5518,0.8612,0.6515
91,0.070288,0.064792,0.010415,0.8120,0.8475,0.5518,0.8612,0.6364
92,0.073243,0.067473,0.011278,0.8120,0.7542,0.5518,0.8612,0.6212
93,0.068105,0.062108,0.012264,0.7607,0.8051,0.5518,0.8612,0.6061
94,0.069110,0.063462,0.011120,0.7607,0.7627,0.5518,0.8612,0.5909
95,0.072499,0.066712,0.011486,0.8034,0.8305,0.5518,0.8612,0.5758
96,0.071522,0.065690,0.011352,0.7949,0.8390,0.5518,0.8612,0.5606
97,0.072367,0.066118,0.012388,0.7436,0.8475,0.5518,0.8612,0.5455
98,0.069974,0.064079,0.011782,0.7436,0.8220,0.5518,0.8612,0.5303
99,0.070894,0.065131,0.011278,0.7009,0.7966,0.5518,0.8612,0.5152
100,0.075173,0.069607,0.010822,0.7350,0.7797,0.5518,0.8612,0.5000
