epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
39,0.521475,0.521396,0.007911,0.8220,0.5746,0.3146,1.4242
40,0.477942,0.477859,0.008349,0.7966,0.5769,0.3106,1.4091
41,0.530243,0.530161,0.008197,0.7966,0.5771,0.3112,1.3939
42,0.474465,0.474372,0.009303,0.6271,0.5770,0.3104,1.3788
43,0.536194,0.536097,0.009622,0.7627,0.5777,0.3080,1.3636
44,0.469900,0.469796,0.010408,0.7712,0.5788,0.3056,1.3485
45,0.469372,0.469260,0.011227,0.8390,0.5777,0.3075,1.3333
46,0.453407,0.453300,0.010708,0.7712,0.5763,0.3119,1.3182
47,0.470749,0.470638,0.011109,0.7627,0.5776,0.3112,1.3030
48,0.491958,0.491858,0.009964,0.8390,0.5761,0.3131,1.2879
49,0.448646,0.448543,0.010322,0.8051,0.5726,0.3198,1.2727
50,0.449552,0.449445,0.010637,0.7542,0.5762,0.3136,1.2576
51,0.461937,0.461829,0.010798,0.8305,0.5758,0.3133,1.2424
52,0.502050,0.501935,0.011537,0.8051,0.5789,0.3069,1.2273
53,0.440381,0.440243,0.013837,0.7712,0.5793,0.3059,1.2121
54,0.414780,0.414655,0.012513,0.7966,0.5820,0.3015,1.1970
55,0.438549,0.438416,0.013302,0.7627,0.5810,0.3033,1.1818
56,0.417904,0.417779,0.012467,0.7712,0.5811,0.3030,1.1667
57,0.404648,0.404524,0.012393,0.8136,0.5803,0.3043,1.1515
58,0.401315,0.401187,0.012778,0.7881,0.5800,0.3054,1.1364
59,0.451224,0.451101,0.012283,0.7966,0.5815,0.3026,1.1212
60,0.418703,0.418567,0.013602,0.7797,0.5808,0.3046,1.1061
61,0.470489,0.470353,0.013547,0.7288,0.5813,0.3033,1.0909
62,0.368496,0.368353,0.014300,0.7881,0.5806,0.3039,1.0758
63,0.375175,0.375033,0.014218,0.7627,0.5819,0.3017,1.0606
64,0.376900,0.376762,0.013807,0.8051,0.5788,0.3077,1.0455
65,0.398234,0.398097,0.013759,0.6441,0.5810,0.3042,1.0303
66,0.404521,0.404383,0.013833,0.7881,0.5830,0.3000,1.0152
67,0.399126,0.398985,0.014125,0.8305,0.5808,0.3038,1.0000
68,0.362763,0.362616,0.014762,0.7373,0.5831,0.3003,0.9848
69,0.348357,0.348217,0.014006,0.7881,0.5837,0.2992,0.9697
70,0.352152,0.352008,0.014431,0.7881,0.5835,0.2985,0.9545
71,0.348250,0.348096,0.015367,0.7712,0.5841,0.2984,0.9394
72,0.379116,0.378974,0.014214,0.7797,0.5844,0.2977,0.9242
73,0.354985,0.354838,0.014733,0.7542,0.5861,0.2952,0.9091
74,0.374438,0.374278,0.016035,0.7119,0.5845,0.2989,0.8939
75,0.355932,0.355784,0.014868,0.7881,0.5833,0.3016,0.8788
76,0.280388,0.280239,0.014809,0.8051,0.5843,0.2996,0.8636
77,0.365348,0.365195,0.015275,0.7966,0.5845,0.2991,0.8485
78,0.278417,0.278259,0.015784,0.7373,0.5881,0.2915,0.8333
79,0.347726,0.347565,0.016143,0.7542,0.5874,0.2932,0.8182
80,0.381842,0.381685,0.015689,0.8051,0.5862,0.2948,0.8030
81,0.320393,0.320233,0.015962,0.7966,0.5873,0.2949,0.7879
82,0.334157,0.334004,0.015371,0.7373,0.5876,0.2922,0.7727
83,0.323183,0.323022,0.016080,0.7627,0.5875,0.2925,0.7576
84,0.395008,0.394827,0.018167,0.7966,0.5895,0.2885,0.7424
85,0.353408,0.353246,0.016274,0.8136,0.5891,0.2899,0.7273
86,0.382382,0.382218,0.016334,0.6780,0.5906,0.2858,0.7121
87,0.328436,0.328262,0.017362,0.8051,0.5901,0.2867,0.6970
88,0.353904,0.353724,0.018021,0.8220,0.5887,0.2890,0.6818
89,0.308614,0.308432,0.018233,0.7881,0.5908,0.2851,0.6667
90,0.311223,0.311045,0.017789,0.8051,0.5924,0.2821,0.6515
91,0.327953,0.327768,0.018466,0.7712,0.5935,0.2793,0.6364
92,0.315044,0.314860,0.018456,0.7627,0.5919,0.2830,0.6212
93,0.324678,0.324514,0.016444,0.7712,0.5899,0.2869,0.6061
94,0.308639,0.308470,0.016859,0.7627,0.5894,0.2888,0.5909
95,0.337641,0.337464,0.017648,0.7881,0.5893,0.2877,0.5758
96,0.389320,0.389134,0.018553,0.7627,0.5909,0.2844,0.5606
97,0.274801,0.274609,0.019212,0.8051,0.5843,0.2980,0.5455
98,0.323148,0.322961,0.018721,0.7458,0.5910,0.2848,0.5303
99,0.252028,0.251845,0.018335,0.7542,0.5912,0.2842,0.5152
100,0.323717,0.323539,0.017812,0.7034,0.5952,0.2746,0.5000
