epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
61,0.069891,0.065175,0.008236,0.7009,0.7288,0.5650,0.5761,1.0909
62,0.069827,0.065131,0.008214,0.6838,0.6949,0.5678,0.5717,1.0758
63,0.066600,0.061913,0.008291,0.7009,0.7119,0.5717,0.5680,1.0606
64,0.067409,0.062536,0.008693,0.6923,0.7373,0.5656,0.5748,1.0455
65,0.067905,0.062692,0.009625,0.7350,0.7627,0.5645,0.5771,1.0303
66,0.062714,0.057728,0.009191,0.6581,0.7627,0.5662,0.5735,1.0152
67,0.068885,0.063999,0.008283,0.6410,0.7119,0.5559,0.5876,1.0000
68,0.062727,0.057707,0.008813,0.7179,0.7373,0.5584,0.5826,0.9848
69,0.067282,0.062074,0.009447,0.6581,0.6949,0.5633,0.5764,0.9697
70,0.064075,0.058829,0.009145,0.6923,0.6864,0.5574,0.5837,0.9545
71,0.063570,0.058306,0.008972,0.7009,0.7542,0.5569,0.5851,0.9394
72,0.062961,0.057882,0.008354,0.7179,0.7373,0.5528,0.5914,0.9242
73,0.068207,0.063230,0.008161,0.7009,0.7542,0.5530,0.5904,0.9091
74,0.061746,0.056573,0.009032,0.6667,0.7458,0.5478,0.5979,0.8939
75,0.066436,0.061231,0.008458,0.7521,0.7458,0.5544,0.5879,0.8788
76,0.056767,0.051640,0.008678,0.7009,0.7034,0.5554,0.5865,0.8636
77,0.066144,0.061186,0.007915,0.7179,0.7542,0.5486,0.5960,0.8485
78,0.064312,0.059257,0.008274,0.7436,0.7288,0.5502,0.5942,0.8333
79,0.062043,0.056986,0.008217,0.7350,0.7288,0.5449,0.6018,0.8182
80,0.058880,0.053923,0.007731,0.6752,0.7034,0.5486,0.5965,0.8030
81,0.064197,0.058777,0.008983,0.6838,0.6949,0.5452,0.6016,0.7879
82,0.064095,0.058800,0.008730,0.6410,0.7034,0.5443,0.6024,0.7727
83,0.053529,0.048172,0.008964,0.6496,0.7627,0.5460,0.6002,0.7576
84,0.067083,0.061992,0.008175,0.6752,0.7373,0.5437,0.6032,0.7424
85,0.057089,0.051475,0.009502,0.7094,0.7458,0.5435,0.6036,0.7273
86,0.060919,0.055399,0.009123,0.7607,0.7288,0.5425,0.6047,0.7121
87,0.059369,0.053673,0.009407,0.7436,0.7542,0.5431,0.6039,0.6970
88,0.053124,0.047489,0.009199,0.7094,0.7203,0.5432,0.6037,0.6818
89,0.061612,0.056147,0.009015,0.6667,0.6525,0.5433,0.6036,0.6667
90,0.057146,0.051369,0.009762,0.7094,0.7627,0.5419,0.6051,0.6515
91,0.057183,0.051366,0.009977,0.7094,0.7627,0.5411,0.6066,0.6364
92,0.053924,0.048514,0.008692,0.6496,0.6525,0.5407,0.6072,0.6212
93,0.050946,0.045233,0.009653,0.7009,0.7288,0.5410,0.6066,0.6061
94,0.051797,0.045884,0.009991,0.6410,0.7542,0.5412,0.6064,0.5909
95,0.051453,0.045622,0.009590,0.7009,0.7288,0.5408,0.6070,0.5758
96,0.058326,0.052635,0.009318,0.7436,0.7458,0.5401,0.6079,0.5606
97,0.049816,0.043835,0.010196,0.7265,0.7373,0.5398,0.6083,0.5455
98,0.049059,0.043389,0.008891,0.6752,0.7119,0.5398,0.6084,0.5303
99,0.056783,0.050850,0.010151,0.7094,0.7712,0.5396,0.6086,0.5152
100,0.055636,0.049797,0.009735,0.7094,0.7203,0.5396,0.6086,0.5000
