epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
47,0.077092,0.074679,0.005005,0.8034,0.7607,0.6245,0.1289,1.3030
48,0.076368,0.073888,0.005272,0.7949,0.7521,0.6248,0.1288,1.2879
49,0.078305,0.075845,0.005103,0.7949,0.8034,0.6247,0.1288,1.2727
50,0.075868,0.073478,0.004908,0.7949,0.7265,0.6248,0.1288,1.2576
51,0.070107,0.067497,0.005557,0.7949,0.7607,0.6248,0.1288,1.2424
52,0.076319,0.073879,0.005049,0.8034,0.7607,0.6248,0.1288,1.2273
53,0.071180,0.068540,0.005654,0.7778,0.7265,0.6249,0.1288,1.2121
54,0.072137,0.069303,0.006126,0.8034,0.7521,0.6248,0.1288,1.1970
55,0.070939,0.068281,0.005679,0.8034,0.7179,0.6247,0.1288,1.1818
56,0.076124,0.073453,0.005716,0.7692,0.7521,0.6244,0.1290,1.1667
57,0.070626,0.067955,0.005859,0.7778,0.7436,0.6245,0.1288,1.1515
58,0.077123,0.074344,0.005765,0.7436,0.7521,0.6243,0.1291,1.1364
59,0.077151,0.074416,0.005961,0.7179,0.7094,0.6244,0.1289,1.1212
60,0.067766,0.064792,0.006559,0.7607,0.7009,0.6245,0.1290,1.1061
61,0.066709,0.064004,0.005730,0.7778,0.7863,0.6244,0.1290,1.0909
62,0.068909,0.066168,0.005867,0.7179,0.7094,0.6246,0.1288,1.0758
63,0.070776,0.068329,0.005164,0.7692,0.7607,0.6245,0.1288,1.0606
64,0.069396,0.066419,0.006338,0.6838,0.6496,0.6242,0.1289,1.0455
65,0.073417,0.070901,0.005296,0.7949,0.7607,0.6246,0.1288,1.0303
66,0.065701,0.062969,0.005875,0.7179,0.6923,0.6242,0.1289,1.0152
67,0.071115,0.068058,0.006681,0.7265,0.7692,0.6243,0.1288,1.0000
68,0.060980,0.057765,0.006990,0.7863,0.7350,0.6236,0.1295,0.9848
69,0.067490,0.064299,0.006993,0.7521,0.7094,0.6239,0.1292,0.9697
70,0.066131,0.063001,0.006964,0.7778,0.7094,0.6243,0.1290,0.9545
71,0.062051,0.059130,0.006250,0.7607,0.7521,0.6243,0.1288,0.9394
72,0.062150,0.059194,0.006551,0.7521,0.7436,0.6241,0.1290,0.9242
73,0.063019,0.059721,0.007201,0.7009,0.6923,0.6236,0.1295,0.9091
74,0.068731,0.065488,0.007002,0.7350,0.7350,0.6242,0.1290,0.8939
75,0.062717,0.059630,0.006914,0.7521,0.7009,0.6243,0.1288,0.8788
76,0.064484,0.060992,0.008029,0.7778,0.7350,0.6239,0.1291,0.8636
77,0.058975,0.055533,0.007705,0.7265,0.7265,0.6230,0.1295,0.8485
78,0.060924,0.057715,0.007148,0.7265,0.7436,0.6233,0.1294,0.8333
79,0.058121,0.054840,0.007339,0.7265,0.7350,0.6235,0.1292,0.8182
80,0.060582,0.056875,0.008305,0.7350,0.7521,0.6233,0.1293,0.8030
81,0.061458,0.058164,0.007277,0.7179,0.7350,0.6228,0.1295,0.7879
82,0.055386,0.052204,0.006881,0.6068,0.6410,0.6230,0.1293,0.7727
83,0.059744,0.056583,0.006977,0.7436,0.7436,0.6239,0.1289,0.7576
84,0.055177,0.051813,0.007414,0.7265,0.7094,0.6233,0.1292,0.7424
85,0.060191,0.057091,0.007039,0.7692,0.7521,0.6235,0.1291,0.7273
86,0.062905,0.059248,0.008117,0.7350,0.7521,0.6242,0.1288,0.7121
87,0.054973,0.051233,0.008238,0.7607,0.7094,0.6230,0.1292,0.6970
88,0.059219,0.055572,0.008029,0.7179,0.7179,0.6239,0.1289,0.6818
89,0.056870,0.052995,0.008329,0.7607,0.6923,0.6239,0.1288,0.6667
90,0.049110,0.045627,0.007486,0.7265,0.7265,0.6222,0.1295,0.6515
91,0.058876,0.055365,0.007622,0.7179,0.7521,0.6221,0.1295,0.6364
92,0.049146,0.045600,0.007619,0.7692,0.7265,0.6215,0.1296,0.6212
93,0.059276,0.055671,0.007709,0.7607,0.7265,0.6215,0.1296,0.6061
94,0.058890,0.055315,0.007684,0.7436,0.7436,0.6218,0.1296,0.5909
95,0.054174,0.050713,0.007532,0.7094,0.7265,0.6217,0.1296,0.5758
96,0.054002,0.050095,0.008379,0.7265,0.7179,0.6219,0.1295,0.5606
97,0.049507,0.045808,0.007946,0.7949,0.7265,0.6203,0.1300,0.5455
98,0.048753,0.045040,0.008027,0.8034,0.7607,0.6216,0.1296,0.5303
99,0.045389,0.041713,0.007885,0.7350,0.7350,0.6212,0.1296,0.5152
100,0.051081,0.047491,0.007571,0.7607,0.7436,0.6203,0.1300,0.5000
