epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
29,0.105022,0.103840,0.002467,0.8376,0.7797,0.6547,0.0630,1.5758
30,0.090585,0.089499,0.002535,0.8205,0.7881,0.6585,0.0512,1.5606
31,0.091355,0.089936,0.003279,0.7692,0.7797,0.6443,0.0881,1.5455
32,0.088442,0.087115,0.003132,0.8291,0.8136,0.6402,0.0969,1.5303
33,0.085708,0.084175,0.003735,0.5897,0.6017,0.6549,0.0593,1.5152
34,0.089779,0.088242,0.003678,0.8205,0.8220,0.6407,0.0951,1.5000
35,0.085129,0.083671,0.003138,0.8205,0.8051,0.6372,0.1030,1.4848
36,0.083370,0.081709,0.003770,0.7350,0.7797,0.6367,0.1038,1.4697
37,0.087018,0.085409,0.003740,0.6325,0.6186,0.6362,0.1049,1.4545
38,0.090741,0.088913,0.004383,0.8120,0.7627,0.6364,0.1044,1.4394
39,0.086902,0.085092,0.003987,0.7778,0.7881,0.6332,0.1110,1.4242
40,0.087146,0.085672,0.002900,0.7863,0.7373,0.6329,0.1115,1.4091
41,0.085177,0.083422,0.003817,0.6923,0.6780,0.6327,0.1120,1.3939
42,0.088042,0.086302,0.003834,0.7179,0.6949,0.6300,0.1170,1.3788
43,0.083326,0.081564,0.003731,0.8205,0.7881,0.6290,0.1186,1.3636
44,0.086089,0.084193,0.004072,0.7863,0.8220,0.6272,0.1211,1.3485
45,0.081798,0.079995,0.003640,0.7607,0.7966,0.6267,0.1217,1.3333
46,0.082978,0.080961,0.004411,0.7094,0.7712,0.6267,0.1216,1.3182
47,0.082087,0.080121,0.004164,0.7521,0.7712,0.6264,0.1219,1.3030
48,0.078074,0.075806,0.005061,0.8034,0.7966,0.6259,0.1225,1.2879
49,0.081472,0.079341,0.004420,0.7521,0.7288,0.6262,0.1222,1.2727
50,0.076339,0.074229,0.004628,0.7179,0.7373,0.6260,0.1226,1.2576
51,0.082229,0.080243,0.004205,0.7778,0.7881,0.6258,0.1228,1.2424
52,0.084374,0.082327,0.004459,0.7949,0.7881,0.6259,0.1225,1.2273
53,0.080397,0.078326,0.004145,0.7607,0.7627,0.6263,0.1221,1.2121
54,0.076484,0.074051,0.005254,0.6496,0.6864,0.6266,0.1216,1.1970
55,0.078970,0.076602,0.005073,0.7778,0.7712,0.6259,0.1227,1.1818
56,0.077682,0.075437,0.004818,0.7863,0.7797,0.6253,0.1229,1.1667
57,0.076561,0.074067,0.005296,0.7692,0.7542,0.6254,0.1229,1.1515
58,0.075957,0.073658,0.004976,0.7436,0.7881,0.6257,0.1226,1.1364
59,0.080107,0.077561,0.005504,0.6496,0.6102,0.6259,0.1225,1.1212
60,0.073655,0.071014,0.005943,0.5385,0.5254,0.6257,0.1225,1.1061
61,0.075564,0.073021,0.005552,0.7436,0.7458,0.6259,0.1228,1.0909
62,0.073530,0.070865,0.006003,0.7863,0.7458,0.6259,0.1228,1.0758
63,0.069950,0.067219,0.005902,0.6838,0.7627,0.6255,0.1229,1.0606
64,0.069613,0.066781,0.006323,0.8120,0.7881,0.6259,0.1226,1.0455
65,0.070855,0.068188,0.005893,0.5983,0.6864,0.6256,0.1229,1.0303
66,0.069128,0.066212,0.006709,0.6838,0.7458,0.6252,0.1230,1.0152
67,0.072672,0.069897,0.006038,0.7692,0.7966,0.6252,0.1231,1.0000
68,0.067057,0.064158,0.006489,0.6752,0.8051,0.6254,0.1229,0.9848
69,0.068633,0.065655,0.006589,0.7350,0.7458,0.6255,0.1229,0.9697
70,0.063593,0.060784,0.006126,0.7094,0.7627,0.6252,0.1229,0.9545
71,0.066986,0.063741,0.007354,0.7009,0.7797,0.6252,0.1230,0.9394
72,0.061072,0.057999,0.007140,0.7009,0.7542,0.6253,0.1229,0.9242
73,0.066889,0.063969,0.006498,0.5641,0.7373,0.6253,0.1229,0.9091
74,0.068444,0.065447,0.006632,0.7436,0.8051,0.6254,0.1230,0.8939
75,0.061644,0.058511,0.006883,0.7436,0.7881,0.6251,0.1231,0.8788
76,0.064183,0.061225,0.006711,0.6325,0.6780,0.6252,0.1230,0.8636
77,0.068502,0.065224,0.007324,0.7009,0.7881,0.6249,0.1231,0.8485
78,0.066381,0.063053,0.007424,0.6496,0.7119,0.6249,0.1231,0.8333
79,0.064399,0.061262,0.006984,0.7350,0.7797,0.6247,0.1231,0.8182
80,0.064403,0.061165,0.007402,0.7692,0.7627,0.6246,0.1231,0.8030
81,0.061407,0.058285,0.006985,0.7607,0.7712,0.6249,0.1232,0.7879
82,0.061900,0.058735,0.006949,0.6410,0.6780,0.6248,0.1232,0.7727
83,0.063685,0.060356,0.007232,0.6410,0.7542,0.6249,0.1232,0.7576
84,0.056218,0.052662,0.007872,0.7607,0.7797,0.6249,0.1232,0.7424
85,0.053453,0.050172,0.007356,0.7350,0.7712,0.6246,0.1232,0.7273
86,0.061303,0.057993,0.007644,0.7949,0.7797,0.6247,0.1232,0.7121
87,0.062117,0.058575,0.008129,0.6838,0.7034,0.6248,0.1232,0.6970
88,0.058617,0.055327,0.007198,0.7179,0.7542,0.6244,0.1234,0.6818
89,0.058576,0.055191,0.007599,0.7778,0.7627,0.6247,0.1232,0.6667
90,0.057486,0.054239,0.007182,0.7350,0.7966,0.6246,0.1232,0.6515
91,0.059110,0.055457,0.008164,0.7009,0.7034,0.6247,0.1232,0.6364
92,0.053729,0.050275,0.007650,0.7179,0.7458,0.6246,0.1232,0.6212
93,0.058696,0.055356,0.007502,0.7350,0.7542,0.6246,0.1232,0.6061
94,0.053927,0.050581,0.007346,0.7778,0.7542,0.6246,0.1232,0.5909
95,0.065388,0.061653,0.008493,0.6496,0.7373,0.6245,0.1232,0.5758
96,0.059129,0.055499,0.007949,0.7009,0.7119,0.6245,0.1232,0.5606
97,0.056084,0.052439,0.008021,0.6838,0.7458,0.6247,0.1232,0.5455
98,0.060591,0.056864,0.008293,0.7094,0.6780,0.6243,0.1232,0.5303
99,0.055034,0.051720,0.007430,0.6752,0.7627,0.6243,0.1232,0.5152
100,0.058355,0.054670,0.008063,0.7949,0.7797,0.6239,0.1234,0.5000
