epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
49,0.069762,0.068957,0.011484,0.6154,0.5508,0.4856,0.5609,1.2727
50,0.065575,0.064637,0.013177,0.7350,0.7458,0.4819,0.5703,1.2576
51,0.060599,0.059765,0.012190,0.7521,0.7034,0.4811,0.5721,1.2424
52,0.061016,0.060171,0.012067,0.7350,0.7881,0.4807,0.5730,1.2273
53,0.070021,0.069132,0.012412,0.7009,0.7458,0.4801,0.5746,1.2121
54,0.063245,0.062391,0.012102,0.7778,0.7288,0.4789,0.5776,1.1970
55,0.061289,0.060314,0.013485,0.7265,0.7712,0.4775,0.5815,1.1818
56,0.059448,0.058514,0.013049,0.7350,0.7627,0.4769,0.5843,1.1667
57,0.062696,0.061839,0.012036,0.7692,0.7373,0.4704,0.6011,1.1515
58,0.054386,0.053507,0.012496,0.7607,0.7797,0.4706,0.6009,1.1364
59,0.064100,0.063114,0.013773,0.6923,0.7288,0.4712,0.5997,1.1212
60,0.054998,0.053932,0.014680,0.6581,0.6525,0.4716,0.5989,1.1061
61,0.061972,0.060899,0.014950,0.7778,0.7458,0.4722,0.5981,1.0909
62,0.064371,0.063428,0.013197,0.7863,0.7458,0.4746,0.5919,1.0758
63,0.052937,0.051890,0.014630,0.7436,0.7458,0.4738,0.5938,1.0606
64,0.055897,0.054916,0.013580,0.7179,0.7458,0.4732,0.5947,1.0455
65,0.054127,0.052973,0.015528,0.6923,0.7458,0.4744,0.5931,1.0303
66,0.059733,0.058603,0.015320,0.7778,0.7288,0.4781,0.5824,1.0152
67,0.051339,0.050252,0.014713,0.6581,0.7119,0.4795,0.5779,1.0000
68,0.046527,0.045401,0.015507,0.7265,0.7203,0.4761,0.5876,0.9848
69,0.057835,0.056702,0.015305,0.7350,0.7119,0.4780,0.5827,0.9697
70,0.052445,0.051143,0.017315,0.7265,0.7119,0.4812,0.5727,0.9545
71,0.058184,0.057098,0.014964,0.7436,0.7458,0.4786,0.5804,0.9394
72,0.051087,0.049780,0.017593,0.7863,0.7288,0.4796,0.5764,0.9242
73,0.050975,0.049767,0.016001,0.6581,0.6271,0.4801,0.5752,0.9091
74,0.044556,0.043372,0.015953,0.7265,0.7373,0.4817,0.5688,0.8939
75,0.044279,0.043052,0.016535,0.6838,0.6949,0.4911,0.5437,0.8788
76,0.052178,0.050999,0.015604,0.7179,0.7119,0.4889,0.5495,0.8636
77,0.046080,0.044812,0.016985,0.7350,0.7288,0.4925,0.5441,0.8485
78,0.044010,0.042794,0.016363,0.6923,0.7119,0.4878,0.5551,0.8333
79,0.044160,0.042936,0.016478,0.7179,0.7203,0.4855,0.5612,0.8182
80,0.048105,0.046829,0.016756,0.7607,0.7542,0.4871,0.5571,0.8030
81,0.051927,0.050513,0.018789,0.7009,0.7203,0.4845,0.5639,0.7879
82,0.043225,0.042035,0.015998,0.6923,0.7203,0.4836,0.5669,0.7727
83,0.046880,0.045407,0.019745,0.6410,0.6017,0.4828,0.5657,0.7576
84,0.041059,0.039629,0.019236,0.6923,0.7542,0.4840,0.5625,0.7424
85,0.043387,0.042039,0.017722,0.6581,0.7627,0.4816,0.5689,0.7273
86,0.036609,0.035175,0.018697,0.7179,0.7542,0.4819,0.5671,0.7121
87,0.043411,0.042048,0.018153,0.7094,0.7881,0.4787,0.5778,0.6970
88,0.039148,0.037805,0.017552,0.7521,0.7797,0.4776,0.5811,0.6818
89,0.040562,0.039222,0.018175,0.6838,0.7203,0.4795,0.5740,0.6667
90,0.036934,0.035491,0.019557,0.7607,0.7627,0.4763,0.5846,0.6515
91,0.035223,0.033778,0.019605,0.7436,0.7542,0.4765,0.5831,0.6364
92,0.038655,0.037295,0.018502,0.7265,0.7034,0.4747,0.5896,0.6212
93,0.031102,0.029567,0.020112,0.7692,0.7542,0.4824,0.5653,0.6061
94,0.045090,0.043641,0.019132,0.7265,0.6780,0.4857,0.5563,0.5909
95,0.041711,0.039989,0.022344,0.7094,0.7881,0.4807,0.5682,0.5758
96,0.041515,0.040028,0.019532,0.7179,0.7542,0.4877,0.5478,0.5606
97,0.040338,0.038737,0.020851,0.7436,0.7458,0.4817,0.5621,0.5455
98,0.044370,0.043020,0.017958,0.7607,0.7712,0.4833,0.5611,0.5303
99,0.041265,0.039845,0.018750,0.7692,0.7542,0.4850,0.5568,0.5152
100,0.032992,0.031518,0.019533,0.6838,0.7288,0.4844,0.5577,0.5000
