epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
61,0.354747,0.354599,0.014872,0.7797,0.6237,0.2599,1.0909
62,0.383428,0.383282,0.014619,0.7373,0.6231,0.2614,1.0758
63,0.374807,0.374662,0.014533,0.7542,0.6231,0.2610,1.0606
64,0.395027,0.394880,0.014694,0.7966,0.6227,0.2623,1.0455
65,0.343171,0.343026,0.014511,0.7373,0.6233,0.2599,1.0303
66,0.410535,0.410397,0.013755,0.7881,0.6232,0.2612,1.0152
67,0.379259,0.379098,0.016100,0.7542,0.6222,0.2634,1.0000
68,0.428484,0.428324,0.015999,0.7034,0.6234,0.2614,0.9848
69,0.296499,0.296346,0.015364,0.7881,0.6248,0.2570,0.9697
70,0.356383,0.356230,0.015287,0.7542,0.6227,0.2622,0.9545
71,0.350812,0.350654,0.015789,0.7627,0.6231,0.2614,0.9394
72,0.388054,0.387895,0.015883,0.7797,0.6230,0.2612,0.9242
73,0.309389,0.309234,0.015529,0.7627,0.6227,0.2618,0.9091
74,0.296221,0.296056,0.016485,0.7627,0.6231,0.2604,0.8939
75,0.294623,0.294457,0.016614,0.7627,0.6228,0.2614,0.8788
76,0.349408,0.349229,0.017839,0.7712,0.6235,0.2601,0.8636
77,0.300407,0.300236,0.017077,0.7627,0.6238,0.2593,0.8485
78,0.389757,0.389600,0.015730,0.8051,0.6238,0.2598,0.8333
79,0.347358,0.347204,0.015450,0.7288,0.6229,0.2616,0.8182
80,0.327531,0.327363,0.016873,0.7881,0.6233,0.2608,0.8030
81,0.295169,0.294987,0.018246,0.7797,0.6222,0.2624,0.7879
82,0.337866,0.337692,0.017450,0.7288,0.6234,0.2609,0.7727
83,0.369304,0.369135,0.016807,0.7288,0.6240,0.2602,0.7576
84,0.322233,0.322048,0.018543,0.7797,0.6236,0.2614,0.7424
85,0.321794,0.321616,0.017789,0.6949,0.6239,0.2610,0.7273
86,0.290538,0.290363,0.017442,0.7458,0.6239,0.2602,0.7121
87,0.311043,0.310865,0.017839,0.7288,0.6237,0.2602,0.6970
88,0.266629,0.266463,0.016685,0.7458,0.6245,0.2583,0.6818
89,0.306729,0.306556,0.017240,0.7542,0.6229,0.2625,0.6667
90,0.321580,0.321393,0.018748,0.7373,0.6239,0.2603,0.6515
91,0.347144,0.346951,0.019213,0.7034,0.6231,0.2602,0.6364
92,0.291274,0.291092,0.018264,0.6610,0.6237,0.2598,0.6212
93,0.279270,0.279080,0.018978,0.7712,0.6231,0.2614,0.6061
94,0.295084,0.294897,0.018646,0.7542,0.6231,0.2605,0.5909
95,0.254646,0.254452,0.019357,0.7119,0.6233,0.2605,0.5758
96,0.341001,0.340810,0.019073,0.7288,0.6231,0.2611,0.5606
97,0.293743,0.293546,0.019739,0.7458,0.6229,0.2621,0.5455
98,0.326327,0.326129,0.019764,0.7881,0.6222,0.2624,0.5303
99,0.320009,0.319819,0.018997,0.7373,0.6233,0.2607,0.5152
100,0.200516,0.200315,0.020092,0.7966,0.6239,0.2591,0.5000
