epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
29,0.092767,0.090351,0.003174,0.7094,0.7712,0.5805,0.3873,1.5758
30,0.096264,0.093879,0.003098,0.7094,0.7373,0.5803,0.3873,1.5606
31,0.098144,0.095763,0.003237,0.7350,0.7542,0.5803,0.3873,1.5455
32,0.092196,0.089785,0.003290,0.7009,0.7458,0.5803,0.3873,1.5303
33,0.086803,0.084329,0.003473,0.7009,0.6271,0.5803,0.3873,1.5152
34,0.086825,0.084448,0.003161,0.7350,0.7542,0.5804,0.3873,1.5000
35,0.088323,0.085662,0.004066,0.7009,0.7034,0.5802,0.3873,1.4848
36,0.087673,0.084847,0.004651,0.6923,0.7373,0.5803,0.3873,1.4697
37,0.091026,0.088695,0.003006,0.7009,0.8051,0.5803,0.3873,1.4545
38,0.089854,0.087210,0.003750,0.7009,0.7627,0.5803,0.3873,1.4394
39,0.092521,0.089687,0.004389,0.7350,0.6610,0.5801,0.3873,1.4242
40,0.090569,0.087621,0.004678,0.7265,0.7627,0.5801,0.3874,1.4091
41,0.085767,0.082617,0.005287,0.7094,0.7627,0.5801,0.3873,1.3939
42,0.080372,0.077311,0.005050,0.7521,0.7119,0.5802,0.3873,1.3788
43,0.084347,0.081286,0.005044,0.7607,0.7797,0.5804,0.3873,1.3636
44,0.085290,0.082092,0.005334,0.7265,0.7797,0.5803,0.3873,1.3485
45,0.082750,0.079640,0.005254,0.7179,0.7373,0.5803,0.3873,1.3333
46,0.083014,0.079706,0.005882,0.6923,0.7288,0.5803,0.3873,1.3182
47,0.085303,0.082192,0.005348,0.7436,0.6949,0.5801,0.3873,1.3030
48,0.084600,0.081354,0.005698,0.6838,0.6949,0.5802,0.3873,1.2879
49,0.084447,0.081103,0.005937,0.7521,0.7712,0.5802,0.3873,1.2727
50,0.086741,0.083640,0.005168,0.7094,0.7627,0.5802,0.3873,1.2576
51,0.085675,0.081984,0.006550,0.7436,0.7203,0.5801,0.3873,1.2424
52,0.082514,0.079078,0.006220,0.6923,0.6102,0.5801,0.3873,1.2273
53,0.079567,0.076001,0.006614,0.7179,0.7288,0.5797,0.3874,1.2121
54,0.083225,0.079527,0.007056,0.7094,0.7797,0.5799,0.3873,1.1970
55,0.078933,0.075019,0.007655,0.7094,0.6525,0.5801,0.3873,1.1818
56,0.077556,0.073402,0.008014,0.7521,0.6949,0.5800,0.3873,1.1667
57,0.076334,0.072229,0.008007,0.6923,0.7288,0.5800,0.3873,1.1515
58,0.074948,0.071254,0.006928,0.7265,0.6864,0.5800,0.3873,1.1364
59,0.076340,0.072473,0.007139,0.6496,0.6017,0.5798,0.3873,1.1212
60,0.076832,0.072769,0.007928,0.7179,0.6949,0.5798,0.3873,1.1061
61,0.082765,0.078865,0.007544,0.7265,0.7119,0.5802,0.3873,1.0909
62,0.076313,0.072459,0.007206,0.6752,0.6610,0.5798,0.3873,1.0758
63,0.073632,0.069273,0.008655,0.7521,0.7797,0.5798,0.3874,1.0606
64,0.072651,0.068203,0.008947,0.7350,0.7542,0.5795,0.3876,1.0455
65,0.075967,0.071597,0.008638,0.7436,0.6949,0.5795,0.3876,1.0303
66,0.073742,0.069286,0.008798,0.7265,0.7288,0.5796,0.3876,1.0152
67,0.071840,0.067423,0.008922,0.7692,0.7458,0.5798,0.3875,1.0000
68,0.072153,0.067828,0.008543,0.7436,0.7458,0.5796,0.3876,0.9848
69,0.071216,0.066462,0.009658,0.7265,0.6610,0.5792,0.3879,0.9697
70,0.073226,0.068770,0.009023,0.7436,0.7542,0.5795,0.3876,0.9545
71,0.077455,0.072713,0.009320,0.7521,0.7373,0.5790,0.3882,0.9394
72,0.073144,0.068245,0.010199,0.7521,0.7542,0.5795,0.3880,0.9242
73,0.066945,0.062047,0.009991,0.6752,0.7627,0.5789,0.3885,0.9091
74,0.065149,0.059886,0.010830,0.6496,0.7288,0.5775,0.3905,0.8939
75,0.069410,0.064724,0.008908,0.7521,0.7458,0.5727,0.4041,0.8788
76,0.071018,0.066243,0.009147,0.6838,0.6695,0.5724,0.4036,0.8636
77,0.067144,0.061673,0.010732,0.7692,0.7373,0.5646,0.4257,0.8485
78,0.064448,0.059320,0.009908,0.7179,0.7034,0.5682,0.4163,0.8333
79,0.064659,0.059403,0.009958,0.7607,0.7458,0.5625,0.4311,0.8182
80,0.067885,0.062454,0.010234,0.7350,0.7288,0.5635,0.4281,0.8030
81,0.068578,0.063315,0.009802,0.7692,0.7373,0.5599,0.4369,0.7879
82,0.060796,0.055336,0.010200,0.7350,0.7542,0.5600,0.4360,0.7727
83,0.063903,0.058752,0.009426,0.6667,0.6864,0.5606,0.4343,0.7576
84,0.064396,0.058762,0.010501,0.7436,0.6695,0.5565,0.4427,0.7424
85,0.060421,0.054832,0.010160,0.7778,0.7288,0.5524,0.4513,0.7273
86,0.063888,0.058442,0.009786,0.7179,0.7119,0.5533,0.4506,0.7121
87,0.059309,0.053647,0.010291,0.7179,0.6780,0.5505,0.4552,0.6970
88,0.056081,0.050511,0.009802,0.7265,0.7288,0.5490,0.4579,0.6818
89,0.056651,0.051223,0.009206,0.7521,0.7712,0.5498,0.4567,0.6667
90,0.059548,0.054387,0.008308,0.7265,0.7203,0.5496,0.4566,0.6515
91,0.063818,0.058738,0.008356,0.7521,0.7373,0.5501,0.4564,0.6364
92,0.054173,0.048290,0.010336,0.7949,0.7034,0.5462,0.4617,0.6212
93,0.058627,0.052928,0.009765,0.7521,0.6949,0.5483,0.4586,0.6061
94,0.058339,0.052620,0.009892,0.7607,0.7203,0.5485,0.4592,0.5909
95,0.058373,0.052534,0.010176,0.7692,0.7119,0.5438,0.4651,0.5758
96,0.056483,0.050655,0.010085,0.6581,0.5763,0.5446,0.4641,0.5606
97,0.055451,0.049866,0.008950,0.6581,0.7119,0.5428,0.4661,0.5455
98,0.057224,0.051617,0.009266,0.7436,0.7373,0.5419,0.4670,0.5303
99,0.052181,0.046437,0.009488,0.7949,0.6949,0.5433,0.4658,0.5152
100,0.056831,0.051348,0.008683,0.7692,0.6864,0.5423,0.4669,0.5000
