epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
87,0.307953,0.307803,0.015062,0.7458,0.5545,0.3125,0.6970
88,0.275519,0.275360,0.015965,0.7119,0.5540,0.3160,0.6818
89,0.315625,0.315474,0.015149,0.7288,0.5523,0.3200,0.6667
90,0.332390,0.332242,0.014814,0.7119,0.5522,0.3208,0.6515
91,0.265808,0.265651,0.015754,0.7458,0.5513,0.3251,0.6364
92,0.288128,0.287978,0.015055,0.7881,0.5515,0.3219,0.6212
93,0.287257,0.287104,0.015337,0.7627,0.5499,0.3256,0.6061
94,0.264300,0.264159,0.014105,0.7712,0.5511,0.3250,0.5909
95,0.228247,0.228096,0.015118,0.7627,0.5516,0.3236,0.5758
96,0.321794,0.321643,0.015117,0.7203,0.5490,0.3285,0.5606
97,0.357272,0.357115,0.015727,0.7881,0.5470,0.3364,0.5455
98,0.258035,0.257881,0.015372,0.8220,0.5523,0.3218,0.5303
99,0.319770,0.319607,0.016311,0.7373,0.5527,0.3211,0.5152
100,0.252161,0.252005,0.015632,0.6441,0.5549,0.3162,0.5000
