epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
58,0.060817,0.059648,0.015532,0.6780,0.4700,0.6296,1.1364
59,0.061959,0.060665,0.016742,0.7458,0.4696,0.6298,1.1212
60,0.058599,0.057374,0.016039,0.7373,0.4694,0.6299,1.1061
61,0.060915,0.059729,0.015641,0.6949,0.4698,0.6298,1.0909
62,0.055838,0.054394,0.018704,0.7373,0.4691,0.6300,1.0758
63,0.061987,0.060832,0.015048,0.6780,0.4696,0.6297,1.0606
64,0.056907,0.055621,0.016702,0.6949,0.4694,0.6298,1.0455
65,0.055666,0.054336,0.017361,0.7119,0.4697,0.6298,1.0303
66,0.050782,0.049481,0.017086,0.7034,0.4695,0.6298,1.0152
67,0.051151,0.049797,0.017906,0.7458,0.4696,0.6298,1.0000
68,0.054428,0.053022,0.017989,0.6610,0.4700,0.6295,0.9848
69,0.050912,0.049468,0.018716,0.7034,0.4699,0.6297,0.9697
70,0.053220,0.051601,0.020844,0.7034,0.4697,0.6298,0.9545
71,0.049429,0.047956,0.019346,0.7034,0.4697,0.6298,0.9394
72,0.050721,0.049275,0.018897,0.6864,0.4697,0.6298,0.9242
73,0.055101,0.053628,0.018754,0.7034,0.4697,0.6297,0.9091
74,0.048651,0.047192,0.019014,0.7034,0.4695,0.6298,0.8939
75,0.044170,0.042727,0.018921,0.7458,0.4698,0.6297,0.8788
76,0.044374,0.042915,0.019210,0.6610,0.4704,0.6292,0.8636
77,0.043705,0.042191,0.019550,0.7288,0.4698,0.6298,0.8485
78,0.047608,0.046087,0.019911,0.6864,0.4699,0.6295,0.8333
79,0.047348,0.045677,0.021145,0.6949,0.4700,0.6296,0.8182
80,0.043914,0.042341,0.020033,0.7288,0.4698,0.6298,0.8030
81,0.045004,0.043440,0.020273,0.7034,0.4697,0.6298,0.7879
82,0.041409,0.039841,0.020077,0.7373,0.4698,0.6298,0.7727
83,0.046754,0.045195,0.020233,0.7627,0.4697,0.6298,0.7576
84,0.044091,0.042481,0.020638,0.6864,0.4706,0.6289,0.7424
85,0.042308,0.040672,0.020778,0.6949,0.4699,0.6297,0.7273
86,0.039198,0.037594,0.020414,0.7542,0.4697,0.6298,0.7121
87,0.037056,0.035553,0.019605,0.7203,0.4705,0.6293,0.6970
88,0.041685,0.040068,0.020659,0.6864,0.4705,0.6293,0.6818
89,0.045910,0.044314,0.020242,0.7034,0.4698,0.6298,0.6667
90,0.038609,0.036994,0.020601,0.6695,0.4698,0.6298,0.6515
91,0.040155,0.038496,0.021308,0.7288,0.4700,0.6297,0.6364
92,0.042446,0.040800,0.021140,0.7034,0.4699,0.6297,0.6212
93,0.033725,0.032057,0.021413,0.7373,0.4703,0.6295,0.6061
94,0.044419,0.042692,0.022060,0.7373,0.4695,0.6298,0.5909
95,0.038527,0.036844,0.021531,0.7373,0.4697,0.6298,0.5758
96,0.039127,0.037478,0.021295,0.7119,0.4701,0.6295,0.5606
97,0.040635,0.038873,0.022457,0.7119,0.4695,0.6298,0.5455
98,0.036411,0.034812,0.020616,0.7458,0.4699,0.6297,0.5303
99,0.034165,0.032455,0.022234,0.7203,0.4702,0.6295,0.5152
100,0.041553,0.039817,0.022451,0.7373,0.4704,0.6294,0.5000
