epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
60,0.067322,0.066338,0.013264,0.7350,0.7521,0.4643,0.6117,1.1061
61,0.063715,0.062780,0.012837,0.7094,0.7949,0.4655,0.6109,1.0909
62,0.054978,0.053824,0.015471,0.7436,0.7863,0.4655,0.6109,1.0758
63,0.058421,0.057235,0.015672,0.7692,0.7692,0.4641,0.6118,1.0606
64,0.057417,0.056255,0.015425,0.6496,0.7009,0.4643,0.6117,1.0455
65,0.058447,0.057408,0.013741,0.7350,0.7692,0.4656,0.6110,1.0303
66,0.056493,0.055300,0.015738,0.7265,0.7436,0.4645,0.6117,1.0152
67,0.058541,0.057357,0.015324,0.6923,0.7350,0.4648,0.6114,1.0000
68,0.056152,0.054969,0.015506,0.6923,0.7436,0.4654,0.6111,0.9848
69,0.056328,0.055108,0.015830,0.7521,0.7863,0.4643,0.6116,0.9697
70,0.052448,0.051187,0.016568,0.7350,0.7607,0.4652,0.6110,0.9545
71,0.056029,0.054644,0.018061,0.7179,0.7521,0.4652,0.6110,0.9394
72,0.057658,0.056252,0.018050,0.7949,0.7607,0.4644,0.6116,0.9242
73,0.054436,0.053098,0.017351,0.7778,0.7949,0.4644,0.6116,0.9091
74,0.049905,0.048563,0.017532,0.7692,0.8120,0.4654,0.6110,0.8939
75,0.050475,0.049022,0.018858,0.7265,0.8205,0.4654,0.6111,0.8788
76,0.047505,0.046095,0.018575,0.6752,0.6923,0.4647,0.6115,0.8636
77,0.048601,0.047162,0.018834,0.7350,0.7863,0.4646,0.6116,0.8485
78,0.047394,0.045946,0.019093,0.7179,0.7778,0.4653,0.6111,0.8333
79,0.044410,0.043079,0.017512,0.6752,0.7692,0.4644,0.6117,0.8182
80,0.048284,0.046806,0.019368,0.7778,0.7863,0.4646,0.6116,0.8030
81,0.043154,0.041814,0.017641,0.7265,0.8034,0.4647,0.6114,0.7879
82,0.048555,0.046947,0.020070,0.7521,0.7863,0.4645,0.6116,0.7727
83,0.043680,0.042053,0.020594,0.7350,0.7350,0.4642,0.6117,0.7576
84,0.050328,0.048889,0.018421,0.7607,0.7778,0.4650,0.6111,0.7424
85,0.042244,0.040743,0.019219,0.6923,0.7778,0.4650,0.6111,0.7273
86,0.042067,0.040518,0.020007,0.7265,0.8205,0.4644,0.6115,0.7121
87,0.042967,0.041444,0.019445,0.7607,0.8034,0.4653,0.6110,0.6970
88,0.041970,0.040435,0.019769,0.7863,0.7778,0.4649,0.6112,0.6818
89,0.048413,0.046820,0.020459,0.6838,0.7265,0.4660,0.6103,0.6667
90,0.047623,0.045922,0.021197,0.7265,0.8120,0.4660,0.6101,0.6515
91,0.043126,0.041338,0.022473,0.6838,0.7778,0.4657,0.6105,0.6364
92,0.041718,0.039900,0.022890,0.7094,0.8120,0.4667,0.6098,0.6212
93,0.047196,0.045427,0.022502,0.6410,0.7009,0.4657,0.6104,0.6061
94,0.045958,0.044250,0.021605,0.7009,0.7692,0.4653,0.6110,0.5909
95,0.044179,0.042430,0.022289,0.7350,0.7778,0.4649,0.6112,0.5758
96,0.036618,0.034889,0.021997,0.7521,0.8034,0.4662,0.6102,0.5606
97,0.044625,0.042817,0.023123,0.7607,0.8034,0.4657,0.6105,0.5455
98,0.041397,0.039701,0.021805,0.7350,0.7949,0.4662,0.6102,0.5303
99,0.043102,0.041215,0.024090,0.7521,0.8376,0.4661,0.6101,0.5152
100,0.041759,0.039902,0.023400,0.6752,0.7521,0.4661,0.6100,0.5000
