epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
28,0.086458,0.085589,0.002682,0.7265,0.7034,0.4904,0.6633,1.5909
29,0.084847,0.083947,0.002763,0.7094,0.6864,0.4905,0.6625,1.5758
30,0.083373,0.082474,0.002734,0.6923,0.7373,0.4914,0.6617,1.5606
31,0.089643,0.088726,0.002891,0.7179,0.7373,0.4923,0.6599,1.5455
32,0.084778,0.083779,0.002957,0.6923,0.7119,0.4892,0.6635,1.5303
33,0.086208,0.085289,0.002768,0.6325,0.7373,0.4885,0.6645,1.5152
34,0.091427,0.090413,0.003005,0.7094,0.7458,0.4897,0.6626,1.5000
35,0.082060,0.081027,0.003149,0.6325,0.6864,0.4899,0.6631,1.4848
36,0.092865,0.091696,0.003486,0.6667,0.7542,0.4891,0.6640,1.4697
37,0.085020,0.083806,0.003636,0.7179,0.7203,0.4915,0.6604,1.4545
38,0.082437,0.081173,0.003841,0.7009,0.7203,0.4888,0.6637,1.4394
39,0.078021,0.076579,0.004306,0.6667,0.7627,0.4902,0.6619,1.4242
40,0.077687,0.076311,0.004005,0.7009,0.7712,0.4889,0.6631,1.4091
41,0.075900,0.074422,0.004482,0.7179,0.7458,0.4921,0.6595,1.3939
42,0.080036,0.078574,0.004207,0.6496,0.7034,0.4905,0.6611,1.3788
43,0.078514,0.077022,0.004472,0.7265,0.7712,0.4876,0.6643,1.3636
44,0.077730,0.075982,0.005215,0.6923,0.7542,0.4887,0.6626,1.3485
45,0.082104,0.080514,0.004733,0.7179,0.7203,0.4905,0.6602,1.3333
46,0.072597,0.070912,0.004990,0.6838,0.7627,0.4898,0.6603,1.3182
47,0.075003,0.073150,0.005550,0.6752,0.7288,0.4864,0.6641,1.3030
48,0.073177,0.071374,0.005456,0.6496,0.7881,0.4858,0.6648,1.2879
49,0.078167,0.076297,0.005551,0.7350,0.7542,0.4884,0.6620,1.2727
50,0.074654,0.072699,0.005705,0.6838,0.7119,0.4913,0.6593,1.2576
51,0.070146,0.068135,0.005773,0.6581,0.6610,0.4893,0.6605,1.2424
52,0.067752,0.065657,0.006091,0.7265,0.7627,0.4889,0.6608,1.2273
53,0.071635,0.069357,0.006664,0.6838,0.7373,0.4871,0.6626,1.2121
54,0.069819,0.067646,0.006426,0.7094,0.7288,0.4874,0.6625,1.1970
55,0.065627,0.063294,0.006804,0.6325,0.6441,0.4835,0.6654,1.1818
56,0.071401,0.069018,0.006962,0.6581,0.7203,0.4841,0.6657,1.1667
57,0.066346,0.063799,0.007358,0.6752,0.7542,0.4850,0.6648,1.1515
58,0.063624,0.060879,0.007857,0.7009,0.6949,0.4860,0.6629,1.1364
59,0.060771,0.058384,0.006877,0.7436,0.7797,0.4868,0.6625,1.1212
60,0.064011,0.061577,0.006894,0.7009,0.7288,0.4839,0.6660,1.1061
61,0.062398,0.059892,0.007112,0.6838,0.7288,0.4872,0.6622,1.0909
62,0.064377,0.061917,0.006977,0.6838,0.7373,0.4871,0.6618,1.0758
63,0.063177,0.060773,0.006774,0.7265,0.7203,0.4871,0.6619,1.0606
64,0.061844,0.059203,0.007402,0.7009,0.7288,0.4833,0.6658,1.0455
65,0.063674,0.060756,0.008268,0.7265,0.7542,0.4824,0.6671,1.0303
66,0.059578,0.056868,0.007647,0.6923,0.7458,0.4840,0.6647,1.0152
67,0.056886,0.054272,0.007361,0.6923,0.7458,0.4867,0.6622,1.0000
68,0.061305,0.058541,0.007784,0.6923,0.7203,0.4810,0.6661,0.9848
69,0.058719,0.055695,0.008586,0.6667,0.7203,0.4850,0.6623,0.9697
70,0.057924,0.054962,0.008161,0.6838,0.7542,0.4798,0.6678,0.9545
71,0.060388,0.057361,0.008402,0.7009,0.7458,0.4897,0.6592,0.9394
72,0.053613,0.050737,0.008086,0.7179,0.7373,0.4874,0.6615,0.9242
73,0.062677,0.059790,0.008032,0.7350,0.7288,0.4867,0.6624,0.9091
74,0.059861,0.056786,0.008628,0.7436,0.7288,0.4863,0.6629,0.8939
75,0.058747,0.055780,0.008249,0.7521,0.7627,0.4861,0.6627,0.8788
76,0.054552,0.051416,0.008666,0.7179,0.6695,0.4880,0.6609,0.8636
77,0.057316,0.054040,0.009035,0.7436,0.7119,0.4866,0.6619,0.8485
78,0.055572,0.052372,0.008837,0.7436,0.7458,0.4854,0.6630,0.8333
79,0.051911,0.048859,0.008724,0.7179,0.7542,0.4846,0.6632,0.8182
80,0.045917,0.042514,0.009758,0.7179,0.7119,0.4805,0.6670,0.8030
81,0.059137,0.055712,0.009498,0.6154,0.6610,0.4863,0.6616,0.7879
82,0.056063,0.052666,0.009561,0.7521,0.7203,0.4848,0.6629,0.7727
83,0.045300,0.041992,0.009122,0.7436,0.7119,0.4824,0.6656,0.7576
84,0.062422,0.059045,0.009406,0.7009,0.7288,0.4825,0.6647,0.7424
85,0.048207,0.044921,0.009063,0.6923,0.7203,0.4827,0.6641,0.7273
86,0.052319,0.048987,0.009274,0.6838,0.6695,0.4809,0.6648,0.7121
87,0.056428,0.052991,0.009491,0.7350,0.7119,0.4827,0.6630,0.6970
88,0.049523,0.046106,0.009242,0.6838,0.7119,0.4843,0.6626,0.6818
89,0.051082,0.047724,0.009218,0.7350,0.7034,0.4819,0.6636,0.6667
90,0.047523,0.044198,0.009109,0.7094,0.7373,0.4838,0.6625,0.6515
91,0.053185,0.049735,0.009462,0.7094,0.6864,0.4854,0.6615,0.6364
92,0.048486,0.044850,0.009828,0.7009,0.6186,0.4797,0.6649,0.6212
93,0.046330,0.042941,0.009198,0.7179,0.6864,0.4804,0.6638,0.6061
94,0.041412,0.037835,0.009535,0.7179,0.7119,0.4797,0.6646,0.5909
95,0.052538,0.048495,0.010665,0.7179,0.6780,0.4828,0.6630,0.5758
96,0.047702,0.043898,0.010321,0.7009,0.6695,0.4808,0.6649,0.5606
97,0.044442,0.040833,0.010035,0.7436,0.7034,0.4808,0.6654,0.5455
98,0.045959,0.042210,0.010287,0.7436,0.7119,0.4813,0.6637,0.5303
99,0.046718,0.042923,0.010511,0.7009,0.6949,0.4815,0.6629,0.5152
100,0.048554,0.044750,0.010219,0.7094,0.6780,0.4823,0.6623,0.5000
