epoch,loss,task_loss,compute_loss,val_acc,test_acc,avg_token_ratio,flop_reduction,tau
84,0.047997,0.043490,0.010396,0.5556,0.6271,0.6240,0.1134,0.7424
85,0.059129,0.054703,0.010029,0.7350,0.7542,0.6237,0.1135,0.7273
86,0.045089,0.040127,0.011328,0.7350,0.7458,0.6237,0.1135,0.7121
87,0.047282,0.042712,0.010568,0.7436,0.7203,0.6242,0.1132,0.6970
88,0.048435,0.043731,0.010765,0.7436,0.7542,0.6233,0.1136,0.6818
89,0.043469,0.038870,0.010817,0.6496,0.5847,0.6227,0.1139,0.6667
90,0.045339,0.040623,0.010933,0.7009,0.7712,0.6239,0.1135,0.6515
91,0.043777,0.039330,0.010648,0.7265,0.6949,0.6237,0.1135,0.6364
92,0.054270,0.049781,0.010469,0.7265,0.7119,0.6239,0.1135,0.6212
93,0.037581,0.032890,0.010921,0.7692,0.7034,0.6229,0.1138,0.6061
94,0.052215,0.047238,0.011923,0.6154,0.5932,0.6235,0.1135,0.5909
95,0.049029,0.043653,0.012575,0.7350,0.7712,0.6236,0.1135,0.5758
96,0.042294,0.037176,0.012036,0.7521,0.7542,0.6236,0.1135,0.5606
97,0.043748,0.039177,0.010560,0.7350,0.7119,0.6238,0.1135,0.5455
98,0.055238,0.050955,0.010268,0.7521,0.7542,0.6231,0.1138,0.5303
99,0.049412,0.044440,0.011666,0.7265,0.7288,0.6241,0.1135,0.5152
100,0.044760,0.039895,0.011357,0.7521,0.7034,0.6243,0.1135,0.5000
