epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
61,0.062064,0.060715,0.017643,0.7350,0.4677,0.7379,1.0909
62,0.061932,0.060655,0.016865,0.7009,0.4676,0.7379,1.0758
63,0.055277,0.053831,0.019158,0.7949,0.4678,0.7378,1.0606
64,0.053500,0.052164,0.017721,0.7521,0.4686,0.7378,1.0455
65,0.054520,0.053124,0.018899,0.7094,0.4674,0.7379,1.0303
66,0.053380,0.051884,0.019759,0.7265,0.4680,0.7378,1.0152
67,0.049420,0.048013,0.018474,0.7436,0.4675,0.7379,1.0000
68,0.048671,0.047232,0.018968,0.6752,0.4678,0.7378,0.9848
69,0.050004,0.048567,0.018944,0.7094,0.4676,0.7379,0.9697
70,0.049183,0.047641,0.020314,0.7009,0.4680,0.7378,0.9545
71,0.052018,0.050481,0.020217,0.7521,0.4676,0.7379,0.9394
72,0.045826,0.044221,0.020990,0.7179,0.4682,0.7378,0.9242
73,0.048867,0.047240,0.021516,0.7265,0.4678,0.7379,0.9091
74,0.045207,0.043751,0.019264,0.7692,0.4685,0.7378,0.8939
75,0.048960,0.047495,0.019310,0.7350,0.4685,0.7377,0.8788
76,0.044896,0.043300,0.020557,0.6752,0.4687,0.7376,0.8636
77,0.047331,0.045621,0.022133,0.6923,0.4681,0.7378,0.8485
78,0.050270,0.048764,0.019667,0.7692,0.4683,0.7378,0.8333
79,0.045338,0.043663,0.021825,0.7863,0.4681,0.7378,0.8182
80,0.045321,0.043729,0.020889,0.7350,0.4686,0.7377,0.8030
81,0.046031,0.044344,0.021850,0.7179,0.4679,0.7379,0.7879
82,0.042269,0.040509,0.022683,0.7436,0.4685,0.7378,0.7727
83,0.044718,0.043059,0.021528,0.7863,0.4684,0.7378,0.7576
84,0.036993,0.035393,0.021409,0.7350,0.4681,0.7379,0.7424
85,0.046598,0.044925,0.021813,0.7265,0.4676,0.7379,0.7273
86,0.035641,0.033971,0.022146,0.7949,0.4688,0.7378,0.7121
87,0.040268,0.038609,0.022101,0.7009,0.4697,0.7376,0.6970
88,0.043365,0.041487,0.024564,0.7949,0.4683,0.7378,0.6818
89,0.040179,0.038460,0.023077,0.7350,0.4678,0.7379,0.6667
90,0.041597,0.039778,0.023558,0.7009,0.4679,0.7379,0.6515
91,0.040790,0.039070,0.022451,0.7607,0.4675,0.7379,0.6364
92,0.034765,0.033073,0.022526,0.7350,0.4680,0.7379,0.6212
93,0.039051,0.037365,0.022315,0.7436,0.4679,0.7379,0.6061
94,0.043005,0.041399,0.021079,0.7350,0.4690,0.7378,0.5909
95,0.042147,0.040398,0.022987,0.7692,0.4679,0.7379,0.5758
96,0.037146,0.035217,0.025152,0.7179,0.4699,0.7375,0.5606
97,0.042875,0.041055,0.023526,0.7607,0.4684,0.7378,0.5455
98,0.033871,0.032153,0.022439,0.7521,0.4679,0.7378,0.5303
99,0.033600,0.031828,0.023092,0.7863,0.4686,0.7378,0.5152
100,0.039229,0.037489,0.022869,0.7350,0.4685,0.7378,0.5000
