epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
27,0.561669,0.561647,0.002234,0.7778,0.5625,0.5258,1.6061
28,0.539270,0.539249,0.002084,0.7692,0.5585,0.5320,1.5909
29,0.573191,0.573165,0.002604,0.7265,0.5552,0.5404,1.5758
30,0.533934,0.533909,0.002492,0.8205,0.5598,0.5321,1.5606
31,0.548955,0.548929,0.002605,0.7778,0.5518,0.5402,1.5455
32,0.509439,0.509414,0.002437,0.7521,0.5549,0.5409,1.5303
33,0.531573,0.531543,0.003043,0.7521,0.5525,0.5406,1.5152
34,0.539766,0.539734,0.003239,0.7692,0.5544,0.5407,1.5000
35,0.560414,0.560386,0.002889,0.7778,0.5561,0.5367,1.4848
36,0.558722,0.558689,0.003343,0.8120,0.5541,0.5424,1.4697
37,0.533086,0.533054,0.003238,0.7863,0.5511,0.5464,1.4545
38,0.515959,0.515923,0.003681,0.8120,0.5517,0.5437,1.4394
39,0.513376,0.513345,0.003149,0.7949,0.5558,0.5387,1.4242
40,0.504090,0.504053,0.003684,0.7436,0.5516,0.5464,1.4091
41,0.567990,0.567950,0.003948,0.7607,0.5507,0.5480,1.3939
42,0.533632,0.533595,0.003708,0.6496,0.5499,0.5493,1.3788
43,0.523222,0.523181,0.004128,0.7778,0.5489,0.5501,1.3636
44,0.518221,0.518178,0.004272,0.7521,0.5540,0.5436,1.3485
45,0.484046,0.484004,0.004248,0.7179,0.5482,0.5489,1.3333
46,0.512997,0.512954,0.004356,0.8120,0.5514,0.5493,1.3182
47,0.484119,0.484070,0.004903,0.7692,0.5497,0.5500,1.3030
48,0.506785,0.506738,0.004681,0.7265,0.5502,0.5483,1.2879
49,0.498325,0.498272,0.005325,0.7863,0.5494,0.5536,1.2727
50,0.519858,0.519801,0.005726,0.7863,0.5500,0.5499,1.2576
51,0.474286,0.474236,0.005050,0.8120,0.5482,0.5541,1.2424
52,0.470445,0.470390,0.005491,0.7949,0.5457,0.5559,1.2273
53,0.505244,0.505187,0.005762,0.7607,0.5467,0.5548,1.2121
54,0.466740,0.466684,0.005612,0.7692,0.5446,0.5585,1.1970
55,0.478154,0.478097,0.005720,0.8120,0.5506,0.5518,1.1818
56,0.476393,0.476335,0.005726,0.7607,0.5501,0.5525,1.1667
57,0.469684,0.469624,0.005952,0.7778,0.5468,0.5582,1.1515
58,0.470161,0.470088,0.007284,0.7521,0.5504,0.5536,1.1364
59,0.430707,0.430638,0.006940,0.8120,0.5540,0.5501,1.1212
60,0.435797,0.435732,0.006483,0.8034,0.5508,0.5540,1.1061
61,0.458380,0.458313,0.006654,0.7692,0.5508,0.5545,1.0909
62,0.452476,0.452407,0.006948,0.8120,0.5522,0.5534,1.0758
63,0.438871,0.438795,0.007666,0.7607,0.5511,0.5553,1.0606
64,0.446691,0.446619,0.007175,0.7692,0.5504,0.5564,1.0455
65,0.421108,0.421039,0.006903,0.7265,0.5528,0.5538,1.0303
66,0.456260,0.456187,0.007330,0.7350,0.5516,0.5546,1.0152
67,0.420291,0.420215,0.007595,0.7863,0.5536,0.5538,1.0000
68,0.413709,0.413635,0.007393,0.7265,0.5556,0.5500,0.9848
69,0.438048,0.437971,0.007714,0.7863,0.5539,0.5531,0.9697
70,0.432068,0.431991,0.007710,0.7778,0.5542,0.5533,0.9545
71,0.442537,0.442458,0.007867,0.7778,0.5564,0.5511,0.9394
72,0.411334,0.411252,0.008225,0.7863,0.5534,0.5520,0.9242
73,0.391689,0.391614,0.007437,0.7607,0.5503,0.5561,0.9091
74,0.461041,0.460957,0.008430,0.7949,0.5537,0.5537,0.8939
75,0.382887,0.382801,0.008557,0.7521,0.5515,0.5581,0.8788
76,0.380412,0.380332,0.007981,0.7265,0.5536,0.5559,0.8636
77,0.409884,0.409800,0.008330,0.5983,0.5570,0.5525,0.8485
78,0.435833,0.435749,0.008379,0.7863,0.5513,0.5590,0.8333
79,0.361819,0.361734,0.008567,0.7436,0.5512,0.5591,0.8182
80,0.362598,0.362508,0.009025,0.8120,0.5540,0.5557,0.8030
81,0.369652,0.369558,0.009412,0.7521,0.5521,0.5590,0.7879
82,0.344239,0.344150,0.008916,0.8034,0.5519,0.5581,0.7727
83,0.371523,0.371429,0.009475,0.7607,0.5572,0.5521,0.7576
84,0.330443,0.330345,0.009795,0.7607,0.5559,0.5543,0.7424
85,0.357897,0.357796,0.010120,0.7436,0.5592,0.5511,0.7273
86,0.354927,0.354828,0.009855,0.7607,0.5544,0.5550,0.7121
87,0.385776,0.385680,0.009627,0.7179,0.5564,0.5544,0.6970
88,0.328881,0.328779,0.010230,0.6923,0.5571,0.5526,0.6818
89,0.349315,0.349216,0.009975,0.7009,0.5550,0.5554,0.6667
90,0.329112,0.329004,0.010803,0.7863,0.5570,0.5533,0.6515
91,0.342313,0.342213,0.010000,0.7778,0.5546,0.5571,0.6364
92,0.329108,0.329009,0.009892,0.7607,0.5518,0.5618,0.6212
93,0.330299,0.330201,0.009800,0.7607,0.5559,0.5555,0.6061
94,0.313118,0.313020,0.009864,0.7778,0.5562,0.5551,0.5909
95,0.337387,0.337282,0.010521,0.7607,0.5572,0.5543,0.5758
96,0.312928,0.312821,0.010751,0.7521,0.5578,0.5524,0.5606
97,0.294537,0.294419,0.011793,0.7692,0.5601,0.5502,0.5455
98,0.293628,0.293523,0.010536,0.7607,0.5567,0.5541,0.5303
99,0.348219,0.348110,0.010985,0.7521,0.5550,0.5555,0.5152
100,0.286641,0.286534,0.010709,0.7521,0.5570,0.5546,0.5000
