epoch,loss,task_loss,compute_loss,test_acc,avg_token_ratio,flop_reduction,tau
67,0.350662,0.350566,0.009608,0.6949,0.5734,0.7900,1.0000
68,0.386681,0.386582,0.009857,0.7373,0.5740,0.7898,0.9848
69,0.366365,0.366257,0.010778,0.7119,0.5724,0.7911,0.9697
70,0.396858,0.396756,0.010165,0.7373,0.5730,0.7900,0.9545
71,0.392775,0.392676,0.009948,0.7119,0.5723,0.7907,0.9394
72,0.401372,0.401261,0.011154,0.7288,0.5763,0.7879,0.9242
73,0.353653,0.353544,0.010934,0.7458,0.5748,0.7887,0.9091
74,0.336368,0.336261,0.010687,0.7458,0.5750,0.7889,0.8939
75,0.312658,0.312558,0.010017,0.7034,0.5761,0.7881,0.8788
76,0.390097,0.389991,0.010614,0.7373,0.5777,0.7870,0.8636
77,0.337545,0.337433,0.011191,0.6780,0.5781,0.7868,0.8485
78,0.314466,0.314357,0.010879,0.7203,0.5790,0.7861,0.8333
79,0.364387,0.364275,0.011211,0.7627,0.5760,0.7881,0.8182
80,0.299510,0.299389,0.012052,0.7712,0.5779,0.7866,0.8030
81,0.355590,0.355474,0.011584,0.6780,0.5756,0.7883,0.7879
82,0.332617,0.332508,0.010913,0.7034,0.5779,0.7874,0.7727
83,0.331455,0.331338,0.011683,0.7119,0.5772,0.7872,0.7576
84,0.348454,0.348343,0.011103,0.6949,0.5773,0.7873,0.7424
85,0.363492,0.363372,0.011945,0.7627,0.5760,0.7881,0.7273
86,0.341256,0.341138,0.011857,0.7203,0.5775,0.7869,0.7121
87,0.330211,0.330091,0.011995,0.7458,0.5753,0.7886,0.6970
88,0.352961,0.352830,0.013069,0.7034,0.5772,0.7872,0.6818
89,0.291881,0.291760,0.012114,0.6695,0.5790,0.7860,0.6667
90,0.329402,0.329281,0.012050,0.6525,0.5745,0.7890,0.6515
91,0.292902,0.292784,0.011841,0.7881,0.5795,0.7860,0.6364
92,0.297772,0.297630,0.014207,0.6864,0.5800,0.7855,0.6212
93,0.297744,0.297609,0.013465,0.6695,0.5798,0.7857,0.6061
94,0.287837,0.287702,0.013520,0.7373,0.5837,0.7831,0.5909
95,0.333417,0.333290,0.012781,0.7034,0.5828,0.7835,0.5758
96,0.315394,0.315251,0.014301,0.7203,0.5842,0.7824,0.5606
97,0.251806,0.251672,0.013380,0.7119,0.5821,0.7840,0.5455
98,0.304552,0.304412,0.014000,0.7034,0.5839,0.7831,0.5303
99,0.283162,0.283021,0.014116,0.7034,0.5828,0.7839,0.5152
100,0.314110,0.313971,0.013954,0.7034,0.5854,0.7823,0.5000
